match_id,msg_number,explicit_word_in_msg,fixed_height,from,funny_word_in_msg,message,n_words_in_msg,question_mark_in_msg,question_word_in_msg,sent_date,time_since_last_2_msgs,time_since_last_msg,to,type
Match 138,28,0.0,,You,0.0,"Hey no worries, should we go back to texting?",9.0,1.0,0.0,2017-05-10 03:07:19,136 days 09:36:55.000000000,6 days 11:59:08.000000000,5571c680bb707fcc52359640,
Match 137,0,0.0,,You,0.0,Where did you pet that lion? It could've bit your hand off,12.0,1.0,1.0,2017-03-26 15:20:52,,,5111b635102e3bf5140003a8,
Match 137,1,0.0,,You,0.0,Wow how did you decide to go to South Africa? The most different place culturally that I've been to was Cuba last summer,23.0,1.0,1.0,2017-03-26 22:15:04,,0 days 06:54:12.000000000,5111b635102e3bf5140003a8,
Match 137,2,0.0,,You,0.0,"Ahh that's pretty cool, what made you want to South Africa? Cuba was really nice, I have family there and I always like being in the Caribbean",27.0,1.0,1.0,2017-03-27 02:49:00,0 days 11:28:08.000000000,0 days 04:33:56.000000000,5111b635102e3bf5140003a8,
Match 137,3,0.0,,You,0.0,"That's awesome, sounds like a great experience. I did small community service things but no trips like that",18.0,0.0,0.0,2017-03-28 00:29:52,1 days 02:14:48.000000000,0 days 21:40:52.000000000,5111b635102e3bf5140003a8,
Match 137,4,0.0,,You,0.0,Yeah my dad's side of the family is from Cuba and Trinidad,12.0,0.0,0.0,2017-03-28 00:30:20,0 days 21:41:20.000000000,0 days 00:00:28.000000000,5111b635102e3bf5140003a8,
Match 137,5,0.0,,You,0.0,Not many trips specifically for service but I tutor on Saturday mornings.,12.0,0.0,0.0,2017-03-28 05:07:16,0 days 04:37:24.000000000,0 days 04:36:56.000000000,5111b635102e3bf5140003a8,
Match 137,6,0.0,,You,0.0,I'm still looking for ways to give back though,9.0,0.0,0.0,2017-03-28 05:07:43,0 days 04:37:23.000000000,0 days 00:00:27.000000000,5111b635102e3bf5140003a8,
Match 137,7,0.0,,You,0.0,"Nice, I was part of one of those when I was younger and really appreciated it",16.0,0.0,1.0,2017-04-01 22:30:24,4 days 17:23:08.000000000,4 days 17:22:41.000000000,5111b635102e3bf5140003a8,
Match 137,8,0.0,,You,0.0,I work in a credit card data company. Basically doing math about how people use their credit cards,18.0,0.0,1.0,2017-04-01 22:31:41,4 days 17:23:58.000000000,0 days 00:01:17.000000000,5111b635102e3bf5140003a8,
Match 137,9,0.0,,You,0.0,Hey how's it going? How has your week been?,9.0,1.0,1.0,2017-04-06 12:37:35,4 days 14:07:11.000000000,4 days 14:05:54.000000000,5111b635102e3bf5140003a8,
Match 137,10,0.0,,You,0.0,That's sucks about the cold but it's been pretty wet out. This week was better than last week so I can't complain,22.0,0.0,0.0,2017-04-07 02:16:59,5 days 03:45:18.000000000,0 days 13:39:24.000000000,5111b635102e3bf5140003a8,
Match 137,11,0.0,,You,0.0,Do you have any plans for the weekend?,8.0,1.0,0.0,2017-04-07 02:17:06,0 days 13:39:31.000000000,0 days 00:00:07.000000000,5111b635102e3bf5140003a8,
Match 137,12,0.0,,You,0.0,Do you want to grab coffee in the afternoon or do something more fun like a museum or salsa?,19.0,1.0,0.0,2017-04-07 04:06:51,0 days 01:49:52.000000000,0 days 01:49:45.000000000,5111b635102e3bf5140003a8,
Match 137,13,0.0,,You,0.0,Also where would you like to meet? I'm from the Bronx but the city can work for me,18.0,1.0,1.0,2017-04-07 04:09:13,0 days 01:52:07.000000000,0 days 00:02:22.000000000,5111b635102e3bf5140003a8,
Match 137,14,0.0,,You,0.0,Yeah sounds great. Does 2 pm work for you?,9.0,1.0,0.0,2017-04-07 04:36:38,0 days 00:29:47.000000000,0 days 00:27:25.000000000,5111b635102e3bf5140003a8,
Match 137,15,0.0,,You,0.0,Yeah sounds good,3.0,0.0,0.0,2017-04-07 04:54:23,0 days 00:45:10.000000000,0 days 00:17:45.000000000,5111b635102e3bf5140003a8,
Match 137,16,0.0,,You,0.0,Does 4 still work for you?,6.0,1.0,0.0,2017-04-08 19:43:20,1 days 15:06:42.000000000,1 days 14:48:57.000000000,5111b635102e3bf5140003a8,
Match 137,17,0.0,,You,0.0,"No worries, are you driving?",5.0,1.0,0.0,2017-04-08 20:18:53,1 days 15:24:30.000000000,0 days 00:35:33.000000000,5111b635102e3bf5140003a8,
Match 137,18,0.0,,You,0.0,"Oh cool, I'll meet you at the front gate",9.0,0.0,0.0,2017-04-08 20:22:17,0 days 00:38:57.000000000,0 days 00:03:24.000000000,5111b635102e3bf5140003a8,
Match 137,19,0.0,,You,0.0,Great!,1.0,0.0,0.0,2017-04-08 20:28:13,0 days 00:09:20.000000000,0 days 00:05:56.000000000,5111b635102e3bf5140003a8,
Match 137,20,0.0,,You,0.0,Hey how's it going? How's your week starting out?,9.0,1.0,1.0,2017-04-11 01:37:57,2 days 05:15:40.000000000,2 days 05:09:44.000000000,5111b635102e3bf5140003a8,
Match 137,21,0.0,,You,0.0,Hey how's it going? How was your easter break?,9.0,1.0,1.0,2017-04-20 12:38:59,11 days 16:10:46.000000000,9 days 11:01:02.000000000,5111b635102e3bf5140003a8,
Match 137,22,0.0,,You,0.0,No big break for me but happy as always for the weekend. Have any plans?,15.0,1.0,0.0,2017-04-21 02:37:15,10 days 00:59:18.000000000,0 days 13:58:16.000000000,5111b635102e3bf5140003a8,
Match 136,0,0.0,,You,0.0,Hey TGIF! How's it going? How was your week?,9.0,1.0,1.0,2017-01-20 22:54:01,,,57f45dc4fa19008761179eec,
Match 136,1,0.0,,You,0.0,What kind of Empire are you building? I used to be great with Legos,14.0,1.0,1.0,2017-01-23 00:35:45,,2 days 01:41:44.000000000,57f45dc4fa19008761179eec,
Match 136,2,0.0,,You,0.0,"Didn't realize you are as passionate about Legos as I am.  Maybe we have more in common, what kind of live  music do you like?",27.0,1.0,1.0,2017-02-22 16:47:43,32 days 17:53:42.000000000,30 days 16:11:58.000000000,57f45dc4fa19008761179eec,
Match 136,3,0.0,,You,0.0,"Ahh I like some pop country like  the band perry and Florida georiga line but also hip hop(the weeknd, partynextdoor) and top 40s stuff",25.0,0.0,0.0,2017-02-26 14:41:24,34 days 14:05:39.000000000,3 days 21:53:41.000000000,57f45dc4fa19008761179eec,
Match 136,4,0.0,,You,0.0,I usually appreciate most live music though whatever kind it is though. What are you listening to nowadays?,18.0,1.0,1.0,2017-02-26 14:41:56,3 days 21:54:13.000000000,0 days 00:00:32.000000000,57f45dc4fa19008761179eec,
Match 136,5,0.0,,You,0.0,Playing in the snow today?,5.0,1.0,0.0,2017-03-14 13:47:18,15 days 23:05:54.000000000,15 days 23:05:22.000000000,57f45dc4fa19008761179eec,
Match 136,6,0.0,,You,0.0,Yeah I stayed inside all yesterday. Car parked in the garage lol. It was fun looking outside though,18.0,0.0,0.0,2017-03-16 00:11:02,17 days 09:29:06.000000000,1 days 10:23:44.000000000,57f45dc4fa19008761179eec,
Match 136,7,0.0,,You,0.0,I guess we should plan something while I got ya,10.0,0.0,0.0,2017-03-16 00:11:15,1 days 10:23:57.000000000,0 days 00:00:13.000000000,57f45dc4fa19008761179eec,
Match 136,8,0.0,,You,0.0,"Well I'm 23, studied mechanical engineering in Illinois then got my masters in math finance from BU in December. I started working at a credit card data company in January. I really like data science and want to do that professionally but for now it's a hobby",47.0,0.0,0.0,2017-03-16 15:06:37,0 days 14:55:35.000000000,0 days 14:55:22.000000000,57f45dc4fa19008761179eec,
Match 136,9,0.0,,You,0.0,"I'm still looking for things to do after work, for now just the gym but I'm looking for a salsa class and random hidden talents to develop.",27.0,0.0,0.0,2017-03-16 15:07:32,0 days 14:56:17.000000000,0 days 00:00:55.000000000,57f45dc4fa19008761179eec,
Match 136,10,0.0,,You,0.0,Anything else you were looking for? Tell me about yourself!,10.0,1.0,0.0,2017-03-16 15:07:55,0 days 00:01:18.000000000,0 days 00:00:23.000000000,57f45dc4fa19008761179eec,
Match 136,11,0.0,,You,1.0,"Haha thanks, I'm actually from the Bronx and drive to work. I'm a planet fitness person. I'm still working on defining my fitness goals and that jazz",27.0,0.0,0.0,2017-03-16 17:44:46,0 days 02:37:14.000000000,0 days 02:36:51.000000000,57f45dc4fa19008761179eec,
Match 136,12,0.0,,You,0.0,Sounds like you got some moves! I used to ballroom dance but those dance moves don't help me much with most of my music,24.0,0.0,0.0,2017-03-16 17:45:53,0 days 02:37:58.000000000,0 days 00:01:07.000000000,57f45dc4fa19008761179eec,
Match 136,13,0.0,,You,0.0,"Sounds like a good second date idea, I'll look into later tonight. Just an FYI, I'm not that flexible of a dancer",22.0,0.0,0.0,2017-03-16 20:25:12,0 days 02:40:26.000000000,0 days 02:39:19.000000000,57f45dc4fa19008761179eec,
Match 136,14,0.0,,You,0.0,Yeah I still have to make fitness goals and then I'll pick a gym/ trainer. Did you pick your gym just because of the pool?,25.0,1.0,0.0,2017-03-16 20:28:34,0 days 02:42:41.000000000,0 days 00:03:22.000000000,57f45dc4fa19008761179eec,
Match 136,15,0.0,,You,0.0,What'd you do to your poor knees?,7.0,1.0,0.0,2017-03-18 19:42:29,1 days 23:17:17.000000000,1 days 23:13:55.000000000,57f45dc4fa19008761179eec,
Match 136,16,0.0,,You,0.0,Also how was your St. Patrick's day?,7.0,1.0,1.0,2017-03-18 19:42:45,1 days 23:14:11.000000000,0 days 00:00:16.000000000,57f45dc4fa19008761179eec,
Match 136,17,0.0,,You,0.0,Wow that's sucks about your knees. I'm glad you're OK though,11.0,0.0,0.0,2017-03-20 20:10:11,2 days 00:27:42.000000000,2 days 00:27:26.000000000,57f45dc4fa19008761179eec,
Match 136,18,0.0,,You,0.0,"It was pretty chill, had a beer at night but nothing too crazy",13.0,0.0,0.0,2017-03-20 20:11:48,2 days 00:29:03.000000000,0 days 00:01:37.000000000,57f45dc4fa19008761179eec,
Match 136,19,0.0,,You,0.0,"Hey I'm pretty good, have a couple of after work things this week which should keep things interesting",18.0,0.0,0.0,2017-03-21 14:51:50,0 days 18:41:39.000000000,0 days 18:40:02.000000000,57f45dc4fa19008761179eec,
Match 136,20,0.0,,You,0.0,How's your week looking?,4.0,1.0,1.0,2017-03-21 14:51:57,0 days 18:40:09.000000000,0 days 00:00:07.000000000,57f45dc4fa19008761179eec,
Match 136,21,0.0,,You,0.0,Just finished some physics tutoring. How you doing?,8.0,1.0,1.0,2017-03-23 00:45:56,1 days 09:54:06.000000000,1 days 09:53:59.000000000,57f45dc4fa19008761179eec,
Match 136,22,0.0,,You,0.0,Ah yeah Liz lemon must miss me. I'm at season 5 of 30 rock. Whatcha watching?,16.0,1.0,0.0,2017-03-23 01:41:05,1 days 10:49:08.000000000,0 days 00:55:09.000000000,57f45dc4fa19008761179eec,
Match 136,23,0.0,,You,0.0,"Hmm haven't heard of it, I'll have to check it out.",11.0,0.0,0.0,2017-03-23 12:12:39,0 days 11:26:43.000000000,0 days 10:31:34.000000000,57f45dc4fa19008761179eec,
Match 136,24,0.0,,You,0.0,What are you up to this weekend? Want to grab coffee Saturday afternoon and check out the muse paint bar?,20.0,1.0,1.0,2017-03-23 12:14:31,0 days 10:33:26.000000000,0 days 00:01:52.000000000,57f45dc4fa19008761179eec,
Match 136,25,0.0,,You,0.0,Ahh how were the plans yesterday? Which was better the concert or the maple syrup farm?,16.0,1.0,1.0,2017-03-26 15:17:04,3 days 03:04:25.000000000,3 days 03:02:33.000000000,57f45dc4fa19008761179eec,
Match 136,26,0.0,,You,0.0,Also we should grab coffee sometime this week. I'm usually free after 7,13.0,0.0,0.0,2017-03-26 15:17:46,3 days 03:03:15.000000000,0 days 00:00:42.000000000,57f45dc4fa19008761179eec,
Match 136,27,0.0,,You,1.0,"Haha I'm sure, what band/ type of music is it?",10.0,1.0,1.0,2017-03-26 22:15:47,0 days 06:58:43.000000000,0 days 06:58:01.000000000,57f45dc4fa19008761179eec,
Match 136,28,0.0,,You,0.0,Oh yeah they've been on the radio a lot recently. I think I know the song wish I knew you,20.0,0.0,0.0,2017-03-26 22:49:56,0 days 07:32:10.000000000,0 days 00:34:09.000000000,57f45dc4fa19008761179eec,
Match 136,29,0.0,,You,0.0,Ah so you've known them before they popular. Must be an especially fun concert if you've got both days,19.0,0.0,0.0,2017-03-26 22:59:33,0 days 00:43:46.000000000,0 days 00:09:37.000000000,57f45dc4fa19008761179eec,
Match 136,30,0.0,,You,0.0,"Right, music writer perks/ job description. I hope it's another great show tonight",13.0,0.0,0.0,2017-03-26 23:42:43,0 days 00:52:47.000000000,0 days 00:43:10.000000000,57f45dc4fa19008761179eec,
Match 136,31,0.0,,You,0.0,"Glad to hear the show went well again. It's pretty good, think I'll be at work a bit late today though",21.0,0.0,0.0,2017-03-27 16:15:07,0 days 17:15:34.000000000,0 days 16:32:24.000000000,57f45dc4fa19008761179eec,
Match 136,32,0.0,,You,0.0,How's your day going?,4.0,1.0,1.0,2017-03-27 16:15:14,0 days 16:32:31.000000000,0 days 00:00:07.000000000,57f45dc4fa19008761179eec,
Match 136,33,0.0,,You,0.0,"Yeah, I just want this project to be over. Hopefully the hectic stuff is over by now?",17.0,1.0,0.0,2017-03-27 23:12:04,0 days 06:56:57.000000000,0 days 06:56:50.000000000,57f45dc4fa19008761179eec,
Match 136,34,0.0,,You,1.0,Haha yeah it's been a really long day for me. I'm just leaving ;(,14.0,0.0,0.0,2017-03-28 00:27:54,0 days 08:12:40.000000000,0 days 01:15:50.000000000,57f45dc4fa19008761179eec,
Match 136,35,0.0,,You,0.0,It's a standard paper we write but he keeps telling me to make small changes that make me repeat a bunch of steps,23.0,0.0,0.0,2017-03-28 00:28:48,0 days 01:16:44.000000000,0 days 00:00:54.000000000,57f45dc4fa19008761179eec,
Match 136,36,0.0,,You,1.0,"Haha yeah, but it should be done by Wednesday though",10.0,0.0,0.0,2017-03-28 03:05:43,0 days 02:37:49.000000000,0 days 02:36:55.000000000,57f45dc4fa19008761179eec,
Match 136,37,0.0,,You,0.0,Wanna celebrate and grab appetizers around 7?,7.0,1.0,0.0,2017-03-28 03:06:36,0 days 02:37:48.000000000,0 days 00:00:53.000000000,57f45dc4fa19008761179eec,
Match 136,38,0.0,,You,0.0,I was thinking Lilly's on Mamaroneck Ave. although I haven't been there before,13.0,0.0,0.0,2017-03-29 14:54:01,1 days 11:48:18.000000000,1 days 11:47:25.000000000,57f45dc4fa19008761179eec,
Match 135,0,0.0,,You,0.0,Hey how's it going? Happy Snow Day!,7.0,1.0,1.0,2017-03-14 13:00:38,,,563ff2aa240f658866c4a9d4,
Match 135,1,0.0,,You,0.0,What's the worst date you've been on?,7.0,1.0,1.0,2017-03-23 12:15:27,,8 days 23:14:49.000000000,563ff2aa240f658866c4a9d4,
Match 134,0,0.0,,You,0.0,You have a lot of books in your room. You must be a smarty pants,15.0,0.0,0.0,2017-03-06 17:50:57,,,57e84b7a5d98f8ec4e9d650a,
Match 134,1,0.0,,You,0.0,"Ahh fair enough, I remember those days, I graduated in December. What are you studying?",15.0,1.0,1.0,2017-03-06 18:01:25,,0 days 00:10:28.000000000,57e84b7a5d98f8ec4e9d650a,
Match 134,2,0.0,,You,0.0,"Nice,  yeah I'm more of a math and science with a bit of finance recently. Have you done any teaching yet?",22.0,1.0,0.0,2017-03-06 18:53:10,0 days 01:02:13.000000000,0 days 00:51:45.000000000,57e84b7a5d98f8ec4e9d650a,
Match 134,3,0.0,,You,0.0,What's your favorite part of teaching?,6.0,1.0,1.0,2017-03-06 20:23:31,0 days 02:22:06.000000000,0 days 01:30:21.000000000,57e84b7a5d98f8ec4e9d650a,
Match 134,4,0.0,,You,0.0,Staying warm in the snow?,5.0,1.0,0.0,2017-03-10 18:54:49,4 days 00:01:39.000000000,3 days 22:31:18.000000000,57e84b7a5d98f8ec4e9d650a,
Match 134,5,0.0,,You,0.0,What are you doing with your snow day?,8.0,1.0,1.0,2017-03-14 13:48:09,7 days 17:24:38.000000000,3 days 18:53:20.000000000,57e84b7a5d98f8ec4e9d650a,
Match 133,0,0.0,,You,0.0,Hey Taylor! How's it going?,5.0,1.0,1.0,2017-03-03 00:57:45,,,5360b649271252fe1800c699,
Match 133,1,0.0,,You,0.0,Not too bad. Waiting for the weekend. What's up with you?,11.0,1.0,1.0,2017-03-03 01:50:39,,0 days 00:52:54.000000000,5360b649271252fe1800c699,
Match 133,2,0.0,,You,0.0,Ooh I usually love dogs but I've never had one. What kind do have?,14.0,1.0,1.0,2017-03-03 04:12:03,0 days 03:14:18.000000000,0 days 02:21:24.000000000,5360b649271252fe1800c699,
Match 133,3,0.0,,You,0.0,"Aww I just googled it. That must be nice to come home to, I love the way dogs are so happy to see you",24.0,0.0,0.0,2017-03-03 04:33:42,0 days 02:43:03.000000000,0 days 00:21:39.000000000,5360b649271252fe1800c699,
Match 133,4,0.0,,You,0.0,Yeah I'm sure it's nice waking up next to a happy person,12.0,0.0,0.0,2017-03-03 05:04:28,0 days 00:52:25.000000000,0 days 00:30:46.000000000,5360b649271252fe1800c699,
Match 133,5,0.0,,You,0.0,What are you up to this weekend?,7.0,1.0,1.0,2017-03-04 14:28:56,1 days 09:55:14.000000000,1 days 09:24:28.000000000,5360b649271252fe1800c699,
Match 133,6,0.0,,You,0.0,"Same, do you wanna grab coffee on Sunday?",8.0,1.0,0.0,2017-03-04 14:40:49,1 days 09:36:21.000000000,0 days 00:11:53.000000000,5360b649271252fe1800c699,
Match 133,7,0.0,,You,0.0,Or would you prefer to meet over drinks tonight?,9.0,1.0,0.0,2017-03-04 21:41:33,0 days 07:12:37.000000000,0 days 07:00:44.000000000,5360b649271252fe1800c699,
Match 133,8,0.0,,You,0.0,Let's meet tonight! Want to meet at Angel Of Harlem  (Frederick Douglass & 122nd) at 9?,17.0,1.0,0.0,2017-03-04 22:37:27,0 days 07:56:38.000000000,0 days 00:55:54.000000000,5360b649271252fe1800c699,
Match 133,9,0.0,,You,0.0,I don't know harlem very well and I'm open to anything just throwing that place out there,17.0,0.0,0.0,2017-03-04 22:38:18,0 days 00:56:45.000000000,0 days 00:00:51.000000000,5360b649271252fe1800c699,
Match 133,10,0.0,,You,0.0,No I'm from the Bronx. How about you?,8.0,1.0,1.0,2017-03-04 22:50:37,0 days 00:13:10.000000000,0 days 00:12:19.000000000,5360b649271252fe1800c699,
Match 133,11,0.0,,You,0.0,"Ooh cool, I work in White Plains  and I live in Co-op city. Wanna pick a place in Mount Vernon or New Rochelle?",24.0,1.0,0.0,2017-03-04 22:54:14,0 days 00:15:56.000000000,0 days 00:03:37.000000000,5360b649271252fe1800c699,
Match 133,12,0.0,,You,0.0,"Northern, Co-op city near pelham bay",6.0,0.0,0.0,2017-03-04 23:22:32,0 days 00:31:55.000000000,0 days 00:28:18.000000000,5360b649271252fe1800c699,
Match 133,13,0.0,,You,0.0,Hey yeah I figured as it got later. Do you want to grab a drink or coffee this afternoon?,19.0,1.0,0.0,2017-03-05 16:01:15,0 days 17:07:01.000000000,0 days 16:38:43.000000000,5360b649271252fe1800c699,
Match 133,14,0.0,,You,0.0,I don't know new rochelle or Mt Vernon bars / coffee shops that well though,15.0,0.0,0.0,2017-03-05 16:02:00,0 days 16:39:28.000000000,0 days 00:00:45.000000000,5360b649271252fe1800c699,
Match 133,15,0.0,,You,0.0,"Yeah I'm free after 730 everyday except Tuesday. And anywhere in new rochelle would be good, I'll start looking into it",21.0,0.0,0.0,2017-03-06 14:55:06,0 days 22:53:51.000000000,0 days 22:53:06.000000000,5360b649271252fe1800c699,
Match 133,16,0.0,,You,0.0,Does Thursday work for you?,5.0,1.0,0.0,2017-03-06 18:04:28,1 days 02:02:28.000000000,0 days 03:09:22.000000000,5360b649271252fe1800c699,
Match 133,17,0.0,,You,0.0,"Oh nice, yeah no need to push yourself too hard. How about Friday evening?",14.0,1.0,1.0,2017-03-07 15:28:37,1 days 00:33:31.000000000,0 days 21:24:09.000000000,5360b649271252fe1800c699,
Match 133,18,0.0,,You,0.0,Hey how's it going? How was your trip to the Hamptons?,11.0,1.0,1.0,2017-03-10 18:55:24,4 days 00:50:56.000000000,3 days 03:26:47.000000000,5360b649271252fe1800c699,
Match 133,19,0.0,,You,0.0,"Ahh gotcha, hopefully it was a success. What industry are you in?",12.0,1.0,1.0,2017-03-10 19:41:45,3 days 04:13:08.000000000,0 days 00:46:21.000000000,5360b649271252fe1800c699,
Match 133,20,0.0,,You,0.0,Also how's your weekend looking? Wanna grab that drink/ tea sometime soon?,12.0,1.0,1.0,2017-03-10 21:31:10,0 days 02:35:46.000000000,0 days 01:49:25.000000000,5360b649271252fe1800c699,
Match 133,21,0.0,,You,0.0,"How about 7, mckierans Lawton street tavern?",7.0,1.0,1.0,2017-03-11 13:46:23,0 days 18:04:38.000000000,0 days 16:15:13.000000000,5360b649271252fe1800c699,
Match 133,22,0.0,,You,0.0,"7 still works for me, we can grab drinks and then figure out how to spend the evening",18.0,0.0,1.0,2017-03-11 22:27:15,1 days 00:56:05.000000000,0 days 08:40:52.000000000,5360b649271252fe1800c699,
Match 133,23,0.0,,You,0.0,I was thinking either ice skating or finding a salsa place nearby unless you had something else in mind,19.0,0.0,0.0,2017-03-11 22:34:43,0 days 08:48:20.000000000,0 days 00:07:28.000000000,5360b649271252fe1800c699,
Match 133,24,0.0,,You,0.0,Hey I sent a text but do you have any update for the time or is today not gonna work?,20.0,1.0,0.0,2017-03-12 00:26:51,0 days 01:59:36.000000000,0 days 01:52:08.000000000,5360b649271252fe1800c699,
Match 132,0,0.0,,You,0.0,Are all of your pictures professional? They look really good!,10.0,1.0,0.0,2017-02-22 16:48:32,,,58ac22e03562585473dd56c9,
Match 132,1,0.0,,You,0.0,Who are you?!,3.0,1.0,1.0,2017-03-11 22:35:01,,17 days 05:46:29.000000000,58ac22e03562585473dd56c9,
Match 131,0,0.0,,You,0.0,Is that you in all 3 pictures?,7.0,1.0,0.0,2017-02-14 12:00:20,,,58a1b42b86d0645b5b48a92a,
Match 130,0,0.0,,You,0.0,Are you from out west?,5.0,1.0,0.0,2017-02-10 00:44:29,,,588df7a70472dd810a8a6f4b,
Match 129,0,0.0,,You,0.0,ROOOBBBOOOTTTT,1.0,0.0,0.0,2017-01-11 01:00:21,,,5875126b537049a8314164e7,
Match 128,0,0.0,,You,0.0,Happy 2017 and the end of hannukah! Did you make any new Year's resolutions?,14.0,1.0,0.0,2017-01-04 00:51:49,,,54fa2417c251187307e3094d,
Match 128,1,0.0,,You,0.0,It's all about building the best habits. I've been trying to make everyday simpler,14.0,0.0,0.0,2017-01-04 05:44:06,,0 days 04:52:17.000000000,54fa2417c251187307e3094d,
Match 128,2,0.0,,You,0.0,Wow 2016 must have been pretty good! Nothing else in your power you'd like to change?,16.0,1.0,0.0,2017-01-04 05:55:59,0 days 05:04:10.000000000,0 days 00:11:53.000000000,54fa2417c251187307e3094d,
Match 128,3,0.0,,You,0.0,So what's your weekend looking like? Wanna grab a beer or coffee Saturday afternoon?,14.0,1.0,1.0,2017-01-05 15:56:15,1 days 10:12:09.000000000,1 days 10:00:16.000000000,54fa2417c251187307e3094d,
Match 128,4,0.0,,You,0.0,Taking down another taco bell?,5.0,1.0,0.0,2017-01-06 20:47:17,2 days 14:51:18.000000000,1 days 04:51:02.000000000,54fa2417c251187307e3094d,
Match 127,0,0.0,,You,0.0,I strongly believe you were quoting bigge with the big papa quote. If not what does being called big papa mean to you?,23.0,1.0,1.0,2016-12-21 07:38:32,,,57771bed422411c8555dce4d,
Match 126,0,0.0,,You,0.0,Where are you in that 4th picture? It looks beautiful. I'm always looking for iconic places to go,18.0,1.0,1.0,2016-11-23 13:20:24,,,57647d9ab0bac0642fcea7c7,
Match 126,1,0.0,,You,0.0,Wow that's amazing. I've never been across the Atlantic. What brought you to South Africa?,15.0,1.0,1.0,2016-11-23 13:39:08,,0 days 00:18:44.000000000,57647d9ab0bac0642fcea7c7,
Match 126,2,0.0,,You,0.0,"Wow, sounds amazing. I studied mechanical engineering  and haven't thought about social movements or the apartheid much. It must have been interesting to see how much the history affects the current culture",33.0,0.0,1.0,2016-11-23 14:13:38,0 days 00:53:14.000000000,0 days 00:34:30.000000000,57647d9ab0bac0642fcea7c7,
Match 126,3,0.0,,You,0.0,What was the biggest culture shock in South Africa compared to the US,13.0,0.0,1.0,2016-11-23 14:14:47,0 days 00:35:39.000000000,0 days 00:01:09.000000000,57647d9ab0bac0642fcea7c7,
Match 126,4,0.0,,You,0.0,That's a lot think about. Yeah I'm starting to see more of the movements but the bigger picture and history is also interesting to think about.,26.0,0.0,0.0,2016-11-23 14:23:55,0 days 00:10:17.000000000,0 days 00:09:08.000000000,57647d9ab0bac0642fcea7c7,
Match 126,5,0.0,,You,0.0,"It's been alright, my program is hard but I'm liking Boston. I'm from NY originally so it's interesting to compare the cities",22.0,0.0,0.0,2016-11-23 14:24:41,0 days 00:09:54.000000000,0 days 00:00:46.000000000,57647d9ab0bac0642fcea7c7,
Match 126,6,0.0,,You,0.0,How's Northeastern treating you?,4.0,1.0,1.0,2016-11-23 14:29:08,0 days 00:05:13.000000000,0 days 00:04:27.000000000,57647d9ab0bac0642fcea7c7,
Match 126,7,0.0,,You,0.0,What's so bad about it? It's getting a little bit cold but it has decent people and transportation. There's a lot of good food around me now which increases my opinion of it.,33.0,1.0,1.0,2016-11-23 15:01:43,0 days 00:37:02.000000000,0 days 00:32:35.000000000,57647d9ab0bac0642fcea7c7,
Match 126,8,0.0,,You,0.0,I'm in a masters program and I'll be done in December. Coops sound so good because you can mix experience with classroom knowledge. I'm kinda concerned about my lack of experience as I graduate and look for jobs,38.0,0.0,0.0,2016-11-23 15:03:52,0 days 00:34:44.000000000,0 days 00:02:09.000000000,57647d9ab0bac0642fcea7c7,
Match 126,9,0.0,,You,0.0,Where is your coop?,4.0,1.0,1.0,2016-11-23 15:04:10,0 days 00:02:27.000000000,0 days 00:00:18.000000000,57647d9ab0bac0642fcea7c7,
Match 126,10,0.0,,You,0.0,"Yeah I haven't realized all those flaws about Boston... things to think about going forward. I'm not sure about after the masters yet, I'll be working here or NY",29.0,0.0,0.0,2016-11-25 23:48:22,2 days 08:44:30.000000000,2 days 08:44:12.000000000,57647d9ab0bac0642fcea7c7,
Match 126,11,0.0,,You,0.0,I'm kinda new to ordering real Asian food but we should grab appetizers some time soon. There are a lot of places near me in Allston,26.0,0.0,0.0,2016-11-25 23:49:12,2 days 08:45:02.000000000,0 days 00:00:50.000000000,57647d9ab0bac0642fcea7c7,
Match 126,12,0.0,,You,0.0,"Great, i know just the place near me. Thanksgiving was pretty good, had a feast with family friends in southern mass . Going to NY to see my dad tomorrow. How's yours going so far?",35.0,1.0,1.0,2016-11-26 02:58:33,0 days 03:10:11.000000000,0 days 03:09:21.000000000,57647d9ab0bac0642fcea7c7,
Match 126,13,0.0,,You,0.0,Hey we still have to grab that Chinese food,9.0,0.0,0.0,2016-12-21 07:35:41,25 days 07:46:29.000000000,25 days 04:37:08.000000000,57647d9ab0bac0642fcea7c7,
Match 125,0,0.0,,You,0.0,What brings a California girl to Boston? I'm from NY so this wasn't that different for me ( besides the sports stuff),22.0,1.0,1.0,2016-12-10 22:56:02,,,54690f46df07d8d71155b980,
Match 125,1,0.0,,You,0.0,Hey whatcha up to?,4.0,1.0,0.0,2016-12-21 07:34:34,,10 days 08:38:32.000000000,54690f46df07d8d71155b980,
Match 124,0,0.0,,You,0.0,Hey are you salsa dancing in your second picture? I started dancing in the summer and wish I practiced more,20.0,1.0,0.0,2016-12-10 16:38:10,,,5823c25996ab866e6dae00ce,
Match 124,1,0.0,,You,0.0,Back in the day I used to do Latin and standard. That was probably a rumba. Do you know how to ballroom dance?,23.0,1.0,1.0,2016-12-10 22:33:46,,0 days 05:55:36.000000000,5823c25996ab866e6dae00ce,
